16,-63,0
16,-62,0
16,-62,0
17,-63,0
17,-63,0
17,-63,0
16,-62,0
16,-63,0
17,-62,1
18,-62,2
16,-63,1
16,-63,0
16,-62,0
16,-62,-1
16,-62,0
16,-63,1
16,-63,1
16,-63,2
16,-63,1
17,-63,1
17,-62,1
17,-62,1
17,-62,1
16,-63,1
16,-62,1
16,-62,1
16,-62,0
17,-63,1
16,-63,0
16,-62,1
16,-63,1
16,-63,1
16,-63,0
17,-63,0
18,-62,1
18,-62,2
18,-62,1
17,-62,1
17,-62,0
17,-62,1
17,-62,1
17,-63,1
17,-62,1
17,-62,0
17,-62,0
17,-62,1
17,-62,1
17,-62,1
17,-62,1
17,-62,1
18,-62,1
18,-63,1
18,-63,1
18,-63,1
18,-62,1
17,-63,1
17,-63,1
18,-63,2
17,-62,2
17,-62,1
17,-62,1
17,-62,1
17,-62,2
17,-62,1
17,-62,2
17,-62,2
16,-62,2
16,-62,1
16,-63,1
16,-63,2
16,-63,2
16,-63,2
16,-62,1
16,-63,1
16,-63,2
16,-63,2
16,-62,2
16,-62,2
16,-62,2
16,-62,2
16,-62,2
16,-62,2
16,-62,2
16,-62,2
16,-62,2
16,-62,2
17,-63,2
17,-63,2
17,-63,2
17,-62,2
16,-62,2
16,-63,1
16,-63,2
17,-63,2
17,-63,2
16,-63,2
15,-62,1
15,-63,1
16,-63,1
16,-63,2
16,-62,1
16,-63,1
17,-63,1
16,-63,1
16,-63,2
16,-63,1
16,-63,2
16,-63,1
16,-63,1
16,-62,2
15,-62,1
16,-62,1
17,-63,2
17,-63,2
17,-63,2
16,-63,1
16,-63,2
16,-63,1
17,-63,1
17,-62,2
17,-62,2
17,-62,2
17,-62,1
17,-62,1
17,-62,2
17,-62,2
17,-62,2
17,-62,2
17,-62,2
16,-62,2
16,-62,2
17,-62,1
17,-63,2
18,-63,2
18,-62,2
17,-62,2
16,-63,1
16,-63,1
17,-63,2
18,-62,2
18,-62,2
17,-62,1
16,-62,1
16,-63,1
17,-63,2
17,-62,2
18,-62,2
18,-62,2
18,-62,2
18,-62,2
17,-62,2
16,-62,2
17,-63,2
17,-63,2
18,-62,2
18,-62,3
17,-62,2
15,-62,2
16,-63,3
16,-62,3
17,-62,3
17,-62,3
16,-62,3
16,-62,3
17,-63,3
17,-63,3
17,-62,3
18,-62,3
18,-62,3
18,-62,3
17,-62,3
16,-62,3
15,-63,3
16,-62,3
17,-62,3
17,-62,3
16,-62,3
16,-62,3
16,-63,3
16,-63,3
16,-63,3
16,-62,3
16,-62,3
16,-63,2
16,-63,3
17,-63,3
17,-63,3
16,-62,3
16,-62,3
16,-62,3
15,-63,3
15,-63,3
15,-63,3
15,-63,3
16,-63,3
15,-62,3
15,-63,3
15,-63,3
15,-63,3
16,-63,3
16,-63,3
16,-63,3
16,-63,3
16,-62,2
16,-62,3
16,-63,2
16,-63,3
17,-63,2
17,-63,3
17,-62,3
17,-62,3
16,-62,2
16,-63,2
16,-63,3
16,-63,3
16,-63,3
16,-62,2
16,-63,2
16,-63,3
17,-62,3
16,-63,3
16,-62,3
15,-62,3
15,-63,2
15,-63,3
16,-63,3
16,-63,3
16,-63,3
16,-63,3
15,-62,3
15,-62,3
15,-63,3
16,-63,3
16,-63,3
17,-62,3
16,-62,3
16,-62,2
15,-63,3
15,-63,3
16,-63,3
16,-62,3
15,-63,3
15,-63,2
15,-63,3
15,-63,3
16,-63,3
16,-63,3
16,-63,3
15,-63,3
15,-62,3
15,-62,2
15,-63,3
15,-63,3
15,-63,3
15,-63,3
15,-63,2
15,-63,2
15,-63,3
15,-63,3
15,-63,3
16,-63,3
15,-63,3
15,-63,2
15,-63,2
15,-63,3
15,-63,3
16,-63,3
15,-63,3
15,-63,2
15,-62,3
14,-63,3
15,-63,2
15,-63,3
16,-63,3
15,-63,3
15,-63,2
15,-63,2
15,-63,2
15,-63,3
16,-63,3
15,-63,3
15,-63,2
15,-63,3
15,-63,3
15,-63,3
15,-63,2
16,-63,2
15,-63,2
15,-63,3
15,-63,3
15,-63,3
15,-63,3
15,-63,3
16,-63,3
16,-63,3
15,-63,3
15,-63,3
15,-63,2
16,-63,2
16,-63,3
16,-63,3
15,-63,2
15,-63,3
15,-63,2
15,-63,3
16,-63,3
16,-63,3
16,-63,3
15,-63,2
15,-63,2
15,-63,3
16,-63,3
16,-63,3
15,-62,2
16,-63,3
16,-63,3
16,-63,3
16,-63,3
15,-63,3
15,-62,3
15,-63,2
16,-63,2
16,-63,3
16,-63,3
15,-63,3
15,-63,3
15,-63,3
15,-63,3
16,-63,3
16,-63,3
16,-62,3
16,-62,3
16,-63,2
16,-63,2
16,-63,3
15,-63,3
15,-63,3
16,-63,3
16,-63,3
16,-63,3
15,-63,3
15,-62,3
15,-63,3
15,-63,2
16,-63,3
16,-62,4
16,-62,3
15,-63,3
15,-63,3
15,-63,3
15,-63,3
16,-63,3
15,-63,3
15,-63,3
16,-63,3
16,-63,3
15,-63,3
15,-62,3
15,-63,3
15,-63,3
16,-63,3
16,-63,3
16,-63,3
15,-63,3
15,-63,3
15,-63,2
16,-63,3
16,-62,3
16,-63,3
15,-63,3
15,-63,3
16,-63,3
16,-62,3
16,-63,3
16,-63,3
16,-63,3
16,-63,3
15,-63,3
16,-63,2
15,-63,3
15,-62,3
15,-62,2
15,-63,3
16,-63,3
16,-63,3
16,-63,3
15,-63,3
15,-63,3
15,-63,2
15,-63,2
16,-63,3
16,-62,3
16,-63,3
16,-63,3
16,-62,3
16,-62,2
16,-62,3
16,-63,3
16,-63,3
16,-63,3
16,-63,3
16,-63,3
16,-63,3
17,-63,3
16,-63,3
15,-62,3
15,-62,2
16,-63,2
17,-63,3
16,-63,3
16,-63,3
16,-62,3
15,-62,2
15,-63,3
15,-63,3
16,-62,4
16,-62,3
15,-63,3
15,-63,2
15,-63,3
16,-63,3
16,-63,3
17,-63,3
16,-63,3
16,-63,3
15,-63,3
15,-63,3
15,-63,3
15,-63,3
15,-62,3
15,-62,3
15,-62,3
15,-62,3
15,-63,3
15,-63,3
15,-63,3
15,-62,3
15,-63,3
15,-63,3
15,-63,3
15,-63,3
15,-63,3
15,-63,3
15,-63,3
15,-63,3
15,-63,3
15,-63,3
15,-63,3
15,-63,3
15,-63,3
15,-63,3
15,-63,3
15,-63,3
14,-63,3
14,-63,3
15,-63,3
15,-63,2
15,-63,3
15,-63,3
15,-63,3
14,-63,2
15,-63,3
15,-63,2
15,-63,3
15,-63,3
15,-63,3
15,-63,3
15,-63,2
15,-63,3
15,-63,3
15,-63,3
14,-63,2
14,-63,3
14,-63,2
15,-63,2
15,-63,3
14,-63,3
14,-63,2
14,-63,2
15,-63,2
15,-63,2
14,-63,2
14,-63,2
15,-63,2
15,-63,2
15,-63,2
16,-63,2
16,-63,2
15,-63,2
14,-63,2
14,-63,2
15,-63,2
16,-63,2
16,-63,2
16,-63,2
15,-63,2
14,-63,1
14,-63,1
14,-63,2
15,-63,2
15,-62,2
15,-63,2
15,-63,1
15,-63,1
16,-63,1
16,-63,2
16,-63,1
16,-63,2
15,-62,1
15,-63,1
15,-63,1
15,-63,1
16,-63,1
16,-63,1
16,-63,1
16,-63,1
16,-63,1
16,-63,0
16,-63,1
16,-63,1
16,-62,1
15,-63,1
16,-62,0
16,-62,0
15,-62,0
15,-63,0
15,-63,0
15,-63,1
16,-63,1
15,-63,0
16,-63,0
16,-63,0
15,-63,0
16,-63,0
16,-63,0
16,-63,0
16,-63,1
16,-63,0
15,-63,0
16,-63,0
16,-63,0
15,-63,0
16,-63,0
16,-63,1
17,-63,0
16,-62,0
16,-62,0
16,-63,0
15,-63,0
16,-62,0
16,-62,1
16,-63,1
17,-63,0
17,-62,1
17,-63,0
18,-63,1
18,-62,0
17,-62,0
16,-62,0
16,-62,0
16,-63,0
16,-63,0
16,-63,1
17,-63,1
17,-62,0
17,-63,0
17,-62,0
17,-62,0
16,-62,0
16,-63,0
17,-63,0
17,-62,0
17,-63,0
17,-63,0
17,-63,0
16,-63,0
17,-62,0
17,-63,0
17,-62,1
17,-62,0
17,-62,0
16,-63,0
16,-62,0
16,-62,0
16,-63,0
17,-62,1
17,-63,0
17,-63,0
16,-63,0
16,-63,0
16,-62,1
17,-62,1
17,-62,1
17,-62,0
18,-62,0
17,-63,0
16,-62,0
16,-63,0
16,-63,0
17,-62,0
18,-62,1
18,-63,1
18,-62,0
17,-63,1
17,-62,0
17,-63,1
17,-62,1
17,-61,1
17,-62,-1
16,-64,-1
17,-65,0
18,-64,3
20,-63,3
18,-62,1
17,-62,1
16,-62,-1
16,-62,-1
15,-63,0
16,-63,2
16,-63,2
16,-62,3
16,-62,1
16,-62,0
16,-62,0
16,-63,1
16,-63,2
15,-63,2
15,-63,2
16,-63,2
17,-62,1
17,-62,1
16,-62,1
14,-63,1
14,-63,2
15,-63,3
16,-62,2
16,-63,1
16,-63,1
17,-62,1
16,-61,1
15,-62,2
15,-64,1
16,-64,1
16,-64,1
15,-63,2
15,-63,2
15,-63,1
15,-63,2
16,-63,1
15,-63,1
15,-63,2
14,-63,1
14,-63,2
15,-63,1
14,-63,1
15,-63,1
14,-63,1
15,-63,1
15,-63,1
14,-63,1
14,-63,1
14,-63,1
15,-63,1
15,-63,1
14,-63,1
14,-63,1
14,-63,0
14,-63,0
14,-63,0
14,-63,0
14,-63,0
14,-63,0
14,-63,0
14,-63,0
15,-63,1
15,-63,1
15,-63,1
15,-63,0
15,-63,0
14,-63,0
14,-63,0
14,-63,1
14,-63,0
15,-63,0
15,-63,0
15,-63,0
14,-63,0
14,-63,0
15,-63,0
15,-63,0
15,-63,0
15,-63,0
15,-63,0
14,-63,0
14,-63,0
15,-63,0
15,-63,0
15,-63,0
14,-63,0
14,-63,0
14,-63,0
15,-63,0
15,-63,0
15,-63,0
15,-63,0
15,-63,0
14,-63,0
14,-63,0
15,-63,0
15,-63,0
15,-63,0
15,-63,0
15,-63,1
15,-63,1
14,-63,0
15,-63,0
15,-63,0
15,-63,0
15,-63,0
15,-63,0
15,-63,0
14,-63,0
14,-63,0
14,-63,0
14,-62,0
14,-60,0
15,-61,-1
15,-65,-2
14,-66,-1
14,-63,2
15,-60,1
16,-61,0
16,-64,-2
16,-64,-3
16,-66,-2
18,-66,1
17,-66,2
14,-64,2
13,-63,1
11,-60,-3
10,-60,-4
11,-61,-2
8,-64,0
10,-65,1
19,-64,1
23,-63,2
24,-61,-1
17,-61,-5
17,-61,-6
20,-62,-4
22,-62,-1
19,-63,0
15,-64,0
14,-64,0
13,-63,0
12,-63,-1
12,-63,-2
13,-63,-2
13,-63,-2
15,-63,-1
15,-63,-1
15,-62,-1
15,-62,-1
15,-64,-2
15,-65,-2
15,-64,-1
15,-64,0
16,-63,-1
16,-62,-1
14,-61,-2
13,-60,-3
14,-61,-1
15,-62,0
17,-67,1
19,-64,0
17,-62,-1
15,-62,-4
14,-62,-3
13,-65,-2
12,-65,1
12,-63,2
12,-62,0
13,-63,-1
14,-63,-4
13,-63,-2
13,-66,3
15,-66,3
17,-63,1
17,-60,-5
17,-61,-5
13,-62,-6
13,-62,-2
11,-65,2
4,-65,10
3,-65,9
10,-69,2
20,-61,-3
17,-59,-6
13,-57,-9
12,-59,-9
14,-66,-8
18,-68,0
8,-68,15
6,-62,9
12,-62,3
20,-61,-6
20,-62,-7
14,-64,-9
16,-62,-2
16,-62,3
12,-64,7
12,-65,6
13,-64,0
14,-63,-4
15,-63,-5
16,-62,-3
17,-62,-1
18,-63,1
18,-63,1
17,-63,-1
15,-63,-3
15,-63,-2
15,-63,-1
16,-63,-1
16,-63,0
16,-63,-1
16,-63,-1
16,-63,-1
16,-63,-1
16,-63,-1
15,-63,-1
15,-63,-1
15,-62,-1
15,-63,-1
15,-63,-1
16,-62,-1
15,-63,-1
16,-62,-1
16,-63,-1
16,-63,-1
16,-63,-1
15,-63,0
14,-63,-1
14,-63,-2
16,-63,-1
16,-63,-1
17,-63,-1
15,-63,-1
15,-63,-1
15,-63,-1
15,-63,-1
15,-63,-1
16,-63,-1
16,-63,-1
16,-63,-1
15,-63,0
15,-63,-1
14,-63,-1
15,-63,-2
16,-63,-1
16,-63,-1
15,-63,0
15,-63,-1
15,-63,-1
15,-63,-1
15,-63,-1
16,-63,0
16,-62,-1
15,-63,-1
15,-63,-1
15,-63,-1
15,-63,0
15,-63,-1
16,-63,-1
16,-63,-1
16,-63,-1
16,-63,-1
15,-63,-1
15,-63,-1
15,-63,-1
15,-63,-1
16,-63,-1
15,-63,-1
15,-63,0
15,-63,-1
15,-63,-1
16,-63,-1
16,-63,-1
16,-63,-1
16,-63,-1
15,-63,-1
15,-63,-1
15,-63,-1
15,-62,0
15,-62,0
15,-63,-1
15,-64,-1
16,-64,-1
16,-62,1
16,-62,1
15,-62,0
14,-62,-1
14,-63,-2
15,-63,-1
15,-63,0
16,-63,1
16,-63,0
15,-63,-1
15,-63,-2
15,-63,-1
17,-62,0
17,-62,0
15,-63,-1
15,-64,-1
15,-63,-1
16,-63,-1
16,-63,-1
16,-63,-1
15,-63,-1
15,-63,-1
15,-63,0
15,-63,0
15,-62,-1
15,-62,-1
14,-63,-2
14,-63,-1
15,-63,-1
16,-63,-1
15,-63,-1
14,-63,-1
14,-63,-1
15,-63,-1
16,-63,-1
16,-63,-1
16,-63,-1
16,-63,-1
15,-63,-1
15,-63,-1
15,-63,0
15,-63,-1
14,-63,-1
14,-63,-1
14,-63,-1
14,-63,-1
16,-63,0
17,-63,1
16,-62,0
15,-62,-1
14,-63,-1
14,-63,0
14,-63,1
14,-62,1
14,-62,1
15,-63,0
15,-63,0
16,-63,0
16,-62,1
15,-62,1
14,-63,0
15,-63,0
15,-63,0
16,-63,0
16,-63,1
16,-63,1
15,-62,0
14,-63,0
14,-64,0
15,-64,1
15,-63,2
15,-62,0
14,-63,0
13,-63,0
13,-63,0
14,-63,1
14,-63,1
15,-64,1
16,-63,0
16,-63,0
17,-62,1
17,-62,1
16,-63,1
15,-63,0
15,-63,1
15,-62,1
15,-63,0
15,-63,0
15,-63,0
15,-63,0
15,-63,1
15,-63,1
15,-63,0
15,-63,0
15,-63,0
16,-63,0
16,-63,0
16,-63,0
15,-63,0
15,-63,0
15,-63,0
16,-63,0
16,-63,0
16,-63,0
15,-63,0
15,-62,0
15,-63,0
16,-63,0
15,-63,0
16,-63,0
16,-63,1
16,-63,0
15,-63,0
16,-63,0
15,-62,1
15,-63,0
16,-63,0
16,-63,0
16,-63,1
15,-63,0
15,-63,0
15,-63,0
16,-63,0
16,-63,1
16,-62,1
16,-63,0
16,-63,1
16,-63,0
16,-63,1
16,-62,1
16,-62,0
16,-64,0
16,-64,1
16,-63,2
16,-62,2
16,-62,1
15,-61,0
15,-62,0
15,-63,1
16,-63,2
16,-63,3
16,-62,2
16,-62,1
17,-63,0
17,-63,1
17,-63,2
17,-63,2
17,-63,1
16,-62,1
16,-62,0
16,-62,1
16,-63,1
16,-63,1
16,-63,1
16,-63,1
15,-63,1
16,-63,0
16,-63,1
16,-63,1
16,-63,1
15,-63,0
15,-63,0
16,-63,0
17,-62,1
17,-62,1
16,-62,1
15,-63,1
15,-63,1
16,-63,1
16,-63,0
16,-63,0
17,-63,1
17,-63,1
16,-63,0
15,-63,0
16,-63,0
16,-63,0
16,-63,1
16,-62,1
16,-63,0
15,-62,0
15,-63,0
16,-63,0
17,-63,0
17,-63,0
16,-64,1
15,-63,1
17,-62,1
16,-63,0
19,-62,0
20,-63,1
18,-65,0
11,-64,6
15,-63,7
14,-61,7
13,-62,4
14,-62,1
15,-62,4
14,-63,8
16,-62,9
14,-63,9
15,-63,8
13,-62,6
15,-63,5
15,-62,7
15,-62,8
15,-61,8
14,-63,7
15,-63,6
15,-62,5
15,-63,6
16,-62,7
16,-63,7
16,-63,6
17,-63,5
16,-62,5
16,-63,6
15,-62,5
16,-62,5
16,-62,6
16,-61,6
18,-62,6
17,-63,5
17,-63,4
16,-62,5
15,-62,5
15,-63,5
15,-63,4
16,-62,4
17,-60,3
17,-60,4
17,-62,5
17,-62,4
18,-62,4
19,-62,3
19,-63,4
20,-62,2
21,-63,3
20,-62,3
18,-62,2
17,-62,1
17,-63,3
18,-63,3
17,-62,3
18,-62,3
17,-63,2
18,-63,3
18,-63,3
18,-62,3
18,-61,3
17,-61,2
16,-62,2
15,-62,3
14,-63,4
15,-62,4
17,-62,4
19,-62,3
19,-62,2
20,-62,2
19,-62,3
16,-63,4
15,-62,4
15,-63,3
16,-62,3
17,-63,3
18,-62,3
18,-62,3
18,-62,3
16,-62,3
16,-62,4
15,-62,3
16,-62,4
16,-62,3
16,-63,3
17,-63,3
18,-63,2
18,-62,4
18,-62,4
17,-62,2
17,-62,1
18,-62,3
18,-63,3
17,-62,3
18,-62,3
17,-62,2
17,-62,2
17,-62,1
18,-62,1
19,-62,2
18,-62,2
18,-63,2
17,-62,1
16,-62,1
16,-62,1
16,-63,1
16,-62,1
16,-63,2
17,-63,1
17,-63,1
18,-63,1
17,-63,1
17,-63,1
16,-62,1
16,-63,0
17,-63,1
18,-62,1
17,-63,1
16,-62,0
16,-62,1
16,-63,1
17,-62,1
17,-62,1
17,-62,0
16,-62,0
16,-62,1
16,-62,1
16,-63,1
16,-63,1
17,-63,0
17,-62,0
17,-62,0
16,-62,0
16,-63,1
17,-63,0
17,-63,0
18,-63,0
17,-62,0
17,-62,0
17,-62,1
17,-62,1
17,-62,0
16,-63,1
16,-62,1
16,-63,1
16,-62,1
16,-62,1
17,-62,1
17,-63,1
16,-62,1
16,-63,1
16,-63,1
17,-63,1
17,-62,1
16,-62,1
16,-63,1
16,-63,1
16,-63,1
16,-63,1
16,-63,1
16,-62,1
16,-62,1
16,-62,2
16,-63,2
16,-63,1
17,-63,1
17,-63,1
16,-63,1
16,-63,2
15,-62,1
15,-63,1
15,-63,1
16,-63,1
17,-63,2
17,-63,2
17,-62,2
16,-62,2
15,-63,1
15,-63,1
16,-63,2
17,-63,2
17,-63,2
17,-63,1
16,-62,1
16,-62,1
16,-63,2
16,-62,2
16,-62,2
16,-62,2
16,-63,2
16,-63,2
17,-62,2
17,-63,2
18,-62,2
17,-63,2
17,-62,2
16,-63,2
16,-63,2
16,-63,2
16,-62,2
16,-63,2
16,-63,2
16,-62,2
16,-63,2
17,-62,2
16,-62,2
15,-62,2
16,-62,1
16,-63,2
17,-63,2
18,-63,2
17,-62,2
17,-62,2
16,-62,1
16,-62,2
17,-63,2
17,-63,2
17,-63,2
16,-62,1
16,-62,2
16,-63,2
15,-62,2
16,-62,2
16,-62,2
17,-63,2
19,-63,2
19,-64,2
19,-63,2
17,-60,2
16,-60,1
15,-63,2
16,-64,2
17,-64,3
17,-62,2
16,-62,1
15,-63,1
14,-63,1
13,-62,3
13,-62,2
14,-63,3
17,-64,2
18,-64,2
19,-62,3
18,-62,2
16,-62,2
14,-62,2
13,-62,2
14,-62,2
15,-63,2
17,-63,2
20,-63,2
20,-62,2
19,-62,1
18,-62,1
16,-63,1
15,-63,2
15,-63,2
16,-63,2
16,-63,2
17,-62,2
17,-62,2
16,-62,2
16,-62,2
16,-63,2
16,-63,2
16,-63,2
17,-63,2
16,-62,2
16,-63,2
16,-63,2
16,-63,2
16,-63,2
16,-62,2
16,-62,2
16,-63,2
16,-63,3
16,-63,2
16,-63,3
16,-63,2
16,-63,2
16,-63,2
16,-62,3
16,-62,3
16,-62,3
15,-62,2
15,-62,3
16,-63,2
16,-63,3
16,-63,3
15,-62,3
15,-63,3
15,-63,3
15,-63,2
16,-62,3
16,-63,3
16,-63,2
15,-63,2
15,-63,3
16,-63,2
16,-63,2
16,-63,3
16,-63,2
16,-63,2
16,-63,2
16,-63,2
16,-63,3
15,-63,2
15,-63,2
16,-63,2
16,-63,3
15,-63,3
15,-63,2
15,-63,2
16,-63,2
16,-63,2
17,-63,3
17,-62,2
16,-62,2
16,-62,2
16,-62,2
16,-63,2
17,-63,2
17,-63,3
17,-62,2
16,-63,2
16,-62,2
15,-62,2
15,-63,2
16,-63,2
16,-63,2
17,-63,2
16,-63,2
16,-62,2
16,-63,2
16,-63,1
17,-63,2
17,-63,2
17,-63,2
17,-62,2
17,-62,2
16,-63,2
16,-63,2
17,-63,2
17,-62,2
17,-63,2
16,-63,2
16,-62,2
15,-62,2
15,-62,2
15,-63,2
17,-63,2
17,-63,2
17,-62,2
16,-62,3
16,-63,2
16,-63,2
17,-63,2
17,-62,3
17,-62,3
16,-62,3
16,-63,2
16,-63,3
17,-63,3
17,-63,3
17,-63,3
17,-62,3
17,-62,3
17,-62,3
16,-62,3
16,-62,3
16,-62,3
16,-62,3
16,-63,2
17,-63,3
17,-62,3
17,-62,3
16,-62,3
16,-63,2
16,-63,3
17,-63,3
16,-63,3
16,-63,3
16,-63,3
16,-63,3
16,-62,3
16,-63,3
16,-63,3
16,-63,3
16,-63,3
16,-63,3
16,-63,3
15,-62,3
15,-62,3
15,-63,2
16,-63,3
17,-63,3
16,-63,3
16,-63,3
15,-63,2
16,-62,2
16,-63,3
17,-63,3
16,-62,3
15,-63,3
15,-63,2
15,-63,2
16,-63,3
17,-63,3
17,-63,3
17,-62,2
16,-62,2
16,-63,2
16,-63,2
17,-63,2
17,-62,2
16,-62,2
16,-62,2
17,-63,2
16,-63,2
16,-63,2
16,-62,2
16,-63,2
16,-62,2
17,-62,2
17,-63,2
16,-63,3
16,-63,2
16,-62,2
17,-62,2
17,-62,2
17,-62,2
17,-62,2
16,-63,3
16,-63,2
16,-63,2
16,-63,2
17,-63,3
17,-62,3
17,-62,3
15,-62,2
15,-62,2
16,-63,2
16,-63,3
16,-63,3
16,-63,3
15,-63,2
15,-62,2
15,-63,2
15,-63,2
16,-63,3
16,-63,3
15,-63,2
15,-63,2
16,-63,2
16,-63,3
16,-63,2
15,-63,2
15,-63,2
15,-63,3
15,-63,2
16,-62,3
16,-63,2
15,-62,3
15,-63,2
15,-63,2
16,-63,2
15,-62,3
15,-62,2
15,-63,3
15,-63,2
16,-63,3
16,-63,2
16,-62,2
16,-62,2
16,-63,2
16,-63,2
16,-63,2
16,-63,2
16,-63,2
16,-62,2
16,-62,2
15,-63,2
16,-63,2
16,-63,2
17,-63,2
16,-62,2
15,-62,1
16,-62,1
16,-63,1
16,-63,2
16,-63,2
16,-63,2
16,-63,1
16,-63,1
16,-63,1
16,-63,1
16,-63,1
16,-63,1
16,-63,1
16,-63,1
16,-63,1
16,-63,1
16,-63,1
16,-63,1
16,-63,1
16,-63,1
16,-63,2
16,-63,1
16,-62,2
15,-62,2
16,-62,2
16,-63,2
16,-63,1
16,-63,2
16,-63,2
15,-62,2
15,-63,1
15,-62,1
15,-62,1
16,-62,2
16,-63,1
16,-63,2
16,-63,1
17,-62,1
17,-62,0
18,-62,0
17,-62,0
17,-62,0
16,-63,0
16,-63,0
17,-63,0
17,-63,1
17,-63,0
16,-62,0
16,-63,-1
16,-63,-1
16,-63,0
16,-63,0
16,-63,0
15,-63,-1
